ID DISTRIBUIDORA;PERIODO;CONJUNTO;COD CONJUNTO;NUMERO UCS;DECTOT;FECTOT;DECXP;FECXP;DECXN;FECXN;DECIP;FECIP;DECIND;FECIND;DECINE;FECINE;DECINC;FECINC;DECINO;FECINO;DECIPC;FECIPC;DECXPC;FECXPC;DECXNC;FECXNC
38;Fevereiro/2023;NOVO ORIENTE;12717;44.705;3,41;0,82;0,00;0,00;0,00;0,00;0,00;0,00;3,17;0,77;0,24;0,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;PICOS;12718;33.398;2,89;0,95;0,00;0,00;0,00;0,00;0,03;0,01;2,85;0,94;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;JUNCO;12719;98.890;3,78;0,97;0,00;0,00;0,00;0,00;0,01;0,01;3,12;0,80;0,17;0,04;0,48;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;BURITI GRANDE;12720;21.704;2,94;0,76;0,00;0,00;0,00;0,00;0,11;0,03;2,30;0,59;0,53;0,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;MANDACARÚ;12721;33.115;3,31;0,89;0,00;0,00;0,00;0,00;0,06;0,02;2,30;0,69;0,95;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;POTY;15677;61.488;4,80;0,93;0,00;0,00;0,00;0,00;0,03;0,01;1,76;0,52;2,94;0,39;0,07;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;RENASCENÇA;15678;49.991;1,38;0,31;0,00;0,00;0,00;0,00;0,02;0,01;0,68;0,18;0,68;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;POLO;15679;55.341;3,23;0,94;0,00;0,00;0,00;0,00;0,03;0,01;1,83;0,51;1,37;0,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;PARNAÍBA II;15680;52.222;2,39;0,55;0,00;0,00;0,00;0,00;0,06;0,02;1,99;0,50;0,34;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;JOCKEY;15681;21.440;1,47;0,56;0,00;0,00;0,00;0,00;0,09;0,02;0,60;0,20;0,57;0,27;0,21;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;MARQUÊS;15682;32.204;1,23;0,41;0,00;0,00;0,00;0,00;0,01;0,00;0,75;0,23;0,47;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;SATÉLITE;15683;69.371;3,84;0,89;0,00;0,00;0,00;0,00;0,07;0,02;1,39;0,42;1,93;0,33;0,43;0,11;0,00;0,00;0,02;0,01;0,00;0,00;0,00;0,00
38;Fevereiro/2023;TERESINA;15684;42.678;2,42;0,80;0,00;0,00;0,00;0,00;0,08;0,02;1,55;0,64;0,74;0,13;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;PARNAÍBA;15685;37.393;2,05;0,72;0,00;0,00;0,00;0,00;0,12;0,05;1,93;0,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
38;Fevereiro/2023;NAZÁRIA;15686;23.176;14,43;2,64;0,00;0,00;0,00;0,00;0,07;0,02;5,30;1,08;4,33;0,72;4,73;0,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;CAJAÍBA;14534;16.735;0,33;0,13;0,00;0,00;0,00;0,00;0,14;0,06;0,19;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;CARMÓPOLIS;14535;10.916;1,23;0,37;0,00;0,00;0,00;0,00;0,03;0,01;1,20;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;CARRAPICHO;14536;25.077;0,77;0,27;0,00;0,00;0,00;0,00;0,16;0,09;0,61;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;GRACCHO CARDOSO;14538;14.052;1,59;0,58;0,00;0,00;0,00;0,00;0,14;0,05;1,45;0,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;ITAPORANGA;14541;13.582;1,24;1,00;0,00;0,00;0,00;0,00;0,06;0,08;0,95;0,56;0,00;0,00;0,23;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;LAGARTO;14542;40.177;0,80;0,84;0,00;0,00;0,00;0,00;0,11;0,04;0,69;0,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;MARUIM;14543;19.916;1,08;0,42;0,00;0,00;0,00;0,00;0,10;0,03;0,98;0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;MOSQUEIRO;14544;13.805;0,97;0,55;0,00;0,00;0,00;0,00;0,30;0,07;0,67;0,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;NOSSA SENHORA DAS DORES;14545;22.898;1,50;0,63;0,00;0,00;0,00;0,00;0,04;0,01;0,49;0,19;0,00;0,00;0,97;0,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;PROPRIÁ;14547;34.825;0,98;0,38;0,00;0,00;0,00;0,00;0,15;0,04;0,58;0,25;0,00;0,00;0,25;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;PORTO;14548;20.756;0,56;0,58;0,00;0,00;0,00;0,00;0,01;0,01;0,55;0,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;PORTO DA FOLHA;14549;14.639;1,51;0,44;0,00;0,00;0,00;0,00;0,04;0,02;1,47;0,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;POÇO VERDE;14550;10.993;1,46;0,66;0,00;0,00;0,00;0,00;0,01;0,00;1,45;0,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;XINGÓ;14553;20.110;0,30;0,34;0,00;0,00;0,00;0,00;0,03;0,01;0,27;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;SÃO CRISTOVÃO;14554;11.818;1,37;0,78;0,00;0,00;0,00;0,00;0,18;0,04;1,19;0,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;TAIÇOCA;14555;49.992;0,33;0,19;0,00;0,00;0,00;0,00;0,05;0,01;0,28;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;SALGADO;14556;11.412;2,86;2,20;0,00;0,00;0,00;0,00;0,10;0,03;2,76;2,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;SIMÃO DIAS;14557;19.564;2,42;1,17;0,00;0,00;0,00;0,00;0,23;0,07;2,03;1,03;0,00;0,00;0,16;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;ITABAIANA;15788;43.623;0,38;0,50;0,00;0,00;0,00;0,00;0,03;0,01;0,35;0,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;RIACHUELO;15789;26.692;1,42;0,58;0,00;0,00;0,00;0,00;0,10;0,03;1,32;0,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;FREI PAULO;15790;26.718;0,66;0,43;0,00;0,00;0,00;0,00;0,04;0,01;0,62;0,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;URUBU;15791;68.413;0,33;0,21;0,00;0,00;0,00;0,00;0,05;0,02;0,28;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;ATALAIA;15794;68.414;0,42;0,32;0,00;0,00;0,00;0,00;0,01;0,00;0,41;0,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;MOITA BONITA;15795;14.458;0,88;0,30;0,00;0,00;0,00;0,00;0,11;0,05;0,77;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;SERIGY;15796;23.852;0,21;0,12;0,00;0,00;0,00;0,00;0,07;0,03;0,14;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;CONTORNO;15797;34.140;0,54;0,38;0,00;0,00;0,00;0,00;0,05;0,02;0,49;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;NOSSA SENHORA DA GLÓRIA;16469;28.553;1,30;0,41;0,00;0,00;0,00;0,00;0,29;0,07;1,01;0,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;ARACAJU;16470;44.557;0,48;0,27;0,00;0,00;0,00;0,00;0,05;0,01;0,43;0,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;GRAGERU;16471;32.031;0,31;0,20;0,00;0,00;0,00;0,00;0,02;0,01;0,29;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;CABRITA;16472;36.853;0,64;0,36;0,00;0,00;0,00;0,00;0,05;0,03;0,59;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Janeiro/2023;MONTE ALEGRE;16473;12.285;0,82;0,41;0,00;0,00;0,00;0,00;0,10;0,04;0,52;0,16;0,00;0,00;0,20;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;CAJAÍBA;14534;16.961;0,57;0,19;0,00;0,00;0,00;0,00;0,04;0,04;0,53;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;CARMÓPOLIS;14535;11.192;1,16;0,39;0,00;0,00;0,00;0,00;0,00;0,00;1,16;0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;CARRAPICHO;14536;25.209;1,87;0,53;0,00;0,00;0,00;0,00;0,03;0,01;1,84;0,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;GRACCHO CARDOSO;14538;14.128;1,40;0,46;0,00;0,00;0,00;0,00;0,02;0,01;1,38;0,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;ITAPORANGA;14541;13.731;0,74;0,32;0,00;0,00;0,00;0,00;0,04;0,01;0,70;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;LAGARTO;14542;40.533;0,74;0,41;0,00;0,00;0,00;0,00;0,11;0,04;0,63;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;MARUIM;14543;20.109;1,13;0,37;0,00;0,00;0,00;0,00;0,11;0,06;1,02;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;MOSQUEIRO;14544;14.188;1,33;1,01;0,00;0,00;0,00;0,00;0,16;0,06;1,17;0,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;NOSSA SENHORA DAS DORES;14545;23.105;0,32;0,16;0,00;0,00;0,00;0,00;0,06;0,04;0,26;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;PROPRIÁ;14547;34.864;0,74;0,30;0,00;0,00;0,00;0,00;0,11;0,05;0,63;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;PORTO;14548;21.502;0,63;0,26;0,00;0,00;0,00;0,00;0,13;0,03;0,50;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;PORTO DA FOLHA;14549;14.702;0,63;0,20;0,00;0,00;0,00;0,00;0,07;0,02;0,56;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;POÇO VERDE;14550;11.040;0,46;0,41;0,00;0,00;0,00;0,00;0,00;0,00;0,46;0,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;XINGÓ;14553;20.529;0,63;0,20;0,00;0,00;0,00;0,00;0,03;0,01;0,60;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;SÃO CRISTOVÃO;14554;12.126;0,79;0,43;0,00;0,00;0,00;0,00;0,05;0,03;0,32;0,09;0,00;0,00;0,42;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;TAIÇOCA;14555;50.121;0,34;0,25;0,00;0,00;0,00;0,00;0,06;0,02;0,28;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;SALGADO;14556;11.922;0,95;0,29;0,00;0,00;0,00;0,00;0,19;0,04;0,76;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;SIMÃO DIAS;14557;19.678;0,61;0,60;0,00;0,00;0,00;0,00;0,04;0,04;0,20;0,41;0,00;0,00;0,37;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;ITABAIANA;15788;45.694;0,61;0,25;0,00;0,00;0,00;0,00;0,10;0,04;0,51;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;RIACHUELO;15789;27.185;2,06;0,89;0,00;0,00;0,00;0,00;0,10;0,03;1,49;0,73;0,00;0,00;0,40;0,11;0,00;0,00;0,07;0,02;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;FREI PAULO;15790;26.849;1,06;0,54;0,00;0,00;0,00;0,00;0,09;0,03;0,97;0,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;URUBU;15791;68.533;0,14;0,09;0,00;0,00;0,00;0,00;0,03;0,01;0,11;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;ATALAIA;15794;68.741;0,26;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,26;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;MOITA BONITA;15795;14.547;1,01;0,32;0,00;0,00;0,00;0,00;0,03;0,01;0,98;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;SERIGY;15796;23.919;0,07;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,07;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;CONTORNO;15797;34.249;0,31;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,31;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;NOSSA SENHORA DA GLÓRIA;16469;28.664;1,09;0,38;0,00;0,00;0,00;0,00;0,15;0,05;0,94;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;ARACAJU;16470;44.907;0,53;0,36;0,00;0,00;0,00;0,00;0,01;0,00;0,52;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;GRAGERU;16471;32.049;0,26;0,19;0,00;0,00;0,00;0,00;0,03;0,01;0,23;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;CABRITA;16472;37.048;0,20;0,15;0,00;0,00;0,00;0,00;0,02;0,01;0,18;0,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6587;Fevereiro/2023;MONTE ALEGRE;16473;12.356;0,83;0,24;0,00;0,00;0,00;0,00;0,12;0,05;0,71;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;MÉDIO E BAIXO AMAZONAS;12581;107.926;7,41;4,10;0,00;0,00;0,20;0,93;0,76;0,22;2,06;2,05;4,39;0,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;PURUS E MADEIRA;12582;65.804;5,99;6,34;0,00;0,00;0,21;0,78;0,19;0,08;2,60;4,90;2,99;0,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;MÉDIO SOLIMÕES E JURUÁ;12583;86.064;6,11;5,36;0,00;0,00;1,43;1,27;0,01;0,00;2,28;3,55;2,39;0,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;ALTO SOLIMÕES;12584;36.541;5,10;4,68;0,00;0,00;0,15;0,48;1,02;0,33;2,68;3,58;1,25;0,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;RIO NEGRO E BAIXO SOLIMÕES;12585;93.414;9,78;3,59;0,00;0,00;0,50;0,58;0,25;0,11;2,01;1,82;7,02;1,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;APARECIDA;13002;27.901;0,88;0,71;0,00;0,00;0,00;0,00;0,12;0,05;0,61;0,49;0,15;0,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;CIDADE NOVA;13004;77.264;0,56;0,41;0,00;0,00;0,00;0,00;0,03;0,03;0,40;0,34;0,13;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;DISTRITO INDUSTRIAL II;13006;22.412;0,92;0,81;0,00;0,00;0,00;0,00;0,03;0,04;0,58;0,72;0,31;0,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;FLORES;13007;55.518;1,07;0,80;0,00;0,00;0,00;0,00;0,14;0,18;0,85;0,57;0,08;0,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;MAUÁ;13008;13.640;1,93;1,43;0,00;0,00;0,00;0,00;0,15;0,03;1,62;1,25;0,16;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;PONTA NEGRA;13009;59.537;1,29;0,92;0,00;0,00;0,00;0,00;0,13;0,03;0,71;0,59;0,45;0,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;REDENÇÃO;13010;39.695;1,11;0,57;0,00;0,00;0,00;0,01;0,12;0,02;0,75;0,47;0,24;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;SANTO ANTÔNIO;13011;78.362;2,04;0,74;0,00;0,00;0,00;0,00;0,12;0,02;1,00;0,49;0,92;0,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;SÃO JOSÉ;13012;60.254;0,96;0,88;0,00;0,00;0,00;0,00;0,10;0,01;0,74;0,72;0,12;0,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;SERINGAL MIRIM;13013;24.407;1,12;0,60;0,00;0,00;0,00;0,00;0,02;0,01;0,82;0,41;0,28;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;V 8;13014;41.224;1,05;1,14;0,00;0,00;0,00;0,00;0,09;0,10;0,81;0,93;0,15;0,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;MARAPATÁ;15798;19.348;0,70;0,63;0,00;0,00;0,00;0,00;0,16;0,04;0,43;0,53;0,11;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;CACHOEIRINHA;15799;22.903;0,66;0,52;0,00;0,00;0,00;0,00;0,02;0,01;0,60;0,48;0,04;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Janeiro/2023;DISTRITO INDUSTRIAL I;15800;5.048;0,74;0,88;0,00;0,00;0,00;0,00;0,00;0,00;0,63;0,80;0,11;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;MÉDIO E BAIXO AMAZONAS;12581;107.720;7,92;5,39;0,00;0,00;0,62;1,83;1,34;0,28;1,97;2,45;3,99;0,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;PURUS E MADEIRA;12582;65.962;6,57;5,02;0,61;0,18;0,10;0,14;0,21;0,10;2,34;4,03;3,31;0,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;MÉDIO SOLIMÕES E JURUÁ;12583;86.026;6,96;6,43;0,00;0,00;0,62;1,12;0,19;0,07;3,52;4,64;2,63;0,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;ALTO SOLIMÕES;12584;36.687;5,15;6,45;0,00;0,00;0,16;0,67;0,29;0,13;3,61;5,24;1,09;0,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;RIO NEGRO E BAIXO SOLIMÕES;12585;93.265;9,03;6,16;0,02;0,04;0,68;1,26;0,69;0,19;2,93;3,22;4,71;1,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;APARECIDA;13002;27.852;1,17;0,49;0,00;0,00;0,00;0,00;0,04;0,01;0,53;0,23;0,60;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;CIDADE NOVA;13004;76.414;1,85;1,19;0,00;0,00;0,00;0,00;0,07;0,02;1,52;0,99;0,26;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;DISTRITO INDUSTRIAL II;13006;22.372;1,11;0,64;0,00;0,00;0,00;0,00;0,06;0,01;0,86;0,52;0,19;0,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;FLORES;13007;55.847;1,70;1,03;0,00;0,00;0,00;0,00;0,08;0,16;1,52;0,82;0,10;0,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;MAUÁ;13008;13.846;1,96;1,70;0,00;0,00;0,00;0,00;0,04;0,01;1,66;1,50;0,26;0,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;PONTA NEGRA;13009;59.558;1,65;0,72;0,00;0,00;0,00;0,00;0,02;0,01;0,99;0,50;0,64;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;REDENÇÃO;13010;39.445;1,48;0,99;0,00;0,00;0,00;0,00;0,10;0,03;0,81;0,64;0,57;0,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;SANTO ANTÔNIO;13011;78.424;4,58;1,94;0,00;0,00;0,00;0,00;0,16;0,03;2,36;1,42;2,06;0,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;SÃO JOSÉ;13012;60.695;1,22;0,65;0,00;0,00;0,00;0,00;0,08;0,02;1,02;0,57;0,12;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;SERINGAL MIRIM;13013;24.234;0,72;0,33;0,00;0,00;0,00;0,00;0,02;0,01;0,39;0,19;0,31;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;V 8;13014;41.555;1,06;0,58;0,00;0,00;0,00;0,00;0,06;0,06;0,69;0,48;0,31;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;MARAPATÁ;15798;19.360;0,75;0,37;0,00;0,00;0,00;0,00;0,01;0,01;0,45;0,20;0,29;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;CACHOEIRINHA;15799;22.773;0,78;0,30;0,00;0,00;0,00;0,00;0,03;0,01;0,41;0,21;0,34;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7019;Fevereiro/2023;DISTRITO INDUSTRIAL I;15800;4.995;0,88;0,15;0,00;0,00;0,00;0,00;0,38;0,06;0,34;0,07;0,16;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
370;Janeiro/2023;CENTRO;12727;22.863;0,81;2,60;0,00;0,00;0,00;0,00;0,02;0,01;0,74;2,05;0,00;0,00;0,00;0,00;0,05;0,54;0,00;0,00;0,00;0,00;0,00;0,00
370;Janeiro/2023;FLORESTA;12729;63.359;0,78;2,72;0,00;0,00;0,00;0,00;0,03;0,01;0,57;0,71;0,00;0,00;0,00;0,00;0,18;2,00;0,00;0,00;0,00;0,00;0,00;0,00
